affiliation_name,dmp_id,is_pilot_dmp,is_a_match,notes,provenance,related_work,type,publisher,container,publication_date,title,location,authors,weighted_score
"University of California, Santa Barbara",https://doi.org/10.48321/D1BAD5B94D,TRUE,,DUPLICATE,openalex,https://doi.org/10.1038/s41467-023-39363-y,article,Nature Portfolio,Nature Communications,2023-06-27,Stakeholder integration predicts better outcomes from groundwater sustainability policy,"vol: 14, iss: 1",Debra Perrone | Melissa M. Rohde | Courtney Hammond Wagner | Rebecca D. Anderson | Samantha Arthur | Ngodoo Atume | Meagan C. Brown | Lauren Esaki-Kua | Margarita Fernandez | Kelly A. Garvey | Katherine Heidel | W. D. Jones | Sara Khosrowshahi Asl | Carrie Munill | Rebecca Nelson | J. Pablo Ortiz‐Partida | E. J. Remson,12
"University of California, Santa Barbara",https://doi.org/10.48321/D1BAD5B94D,TRUE,,DUPLICATE,openalex,https://doi.org/10.1038/s41586-023-06879-8,article,Nature Portfolio,Nature,2024-01-24,Rapid groundwater decline and some cases of recovery in aquifers globally,"vol: 625, iss: 7996, pgs: 715-721",Scott Jasechko | Hansjörg Seybold | Debra Perrone | Ying Fan | Mohammad Shamsudduha | Richard G. Taylor | Othman Fallatah | James W. Kirchner,12
"University of California, Santa Barbara",https://doi.org/10.48321/D1BAD5B94D,TRUE,,DUPLICATE,openalex,https://doi.org/10.5194/egusphere-egu24-12170,preprint,,,2024-03-08,"Accelerated Decline of Groundwater Levels in the 21st century, globally",,Hansjörg Seybold | Scott Jasechko | Debra Perrone | Ying Fan | Richard G. Taylor | Mohammad Shamsudduha | Othman Fallatah | James W. Kirchner,12
University of Colorado Boulder,https://doi.org/10.48321/D13H02,FALSE,No,,crossref,https://doi.org/10.1016/j.xphs.2024.03.003,article,Elsevier BV,"[""Journal of Pharmaceutical Sciences""]",2024-05,Features in Backgrounds of Microscopy Images Introduce Biases in Machine Learning Analyses,"vol: 113, iss: 5, pgs: 1177-1189",David N. Greenblott | Florian Johann | Jared R. Snell | Henning Gieseler | Christopher P. Calderon | Theodore W. Randolph,12
University of Colorado Boulder,https://doi.org/10.48321/D13H02,FALSE,No,,openalex,https://doi.org/10.1016/j.xphs.2024.03.003,article,Elsevier BV,Journal of Pharmaceutical Sciences,2024-05-01,Features in Backgrounds of Microscopy Images Introduce Biases in Machine Learning Analyses,"vol: 113, iss: 5, pgs: 1177-1189",David N. Greenblott | Florian Johann | Jared R. Snell | Henning Gieseler | Christopher P. Calderon | Theodore W. Randolph,12
University of Colorado Boulder,https://doi.org/10.48321/D13H02,FALSE,No,,crossref,https://doi.org/10.1016/j.xphs.2024.04.012,article,Elsevier BV,"[""Journal of Pharmaceutical Sciences""]",2024-08,Stabilization of an Infectious Enveloped Virus by Spray-Drying and Lyophilization,"vol: 113, iss: 8, pgs: 2072-2080",Holly J. Coleman | Daniel K. Schwartz | Joel L. Kaar | Robert L. Garcea | Theodore W. Randolph,12
University of Colorado Boulder,https://doi.org/10.48321/D13H02,FALSE,No,,openalex,https://doi.org/10.1016/j.xphs.2024.04.012,article,Elsevier BV,Journal of Pharmaceutical Sciences,2024-04-01,Stabilization of an infectious enveloped virus by spray-drying and lyophilization,,Holly Coleman | Daniel K. Schwartz | Joel L. Kaar | Robert L. Garcea | Theodore W. Randolph,12
University of Colorado Boulder,https://doi.org/10.48321/D13H02,FALSE,No,,crossref,https://doi.org/10.1016/j.xphs.2024.05.001,article,Elsevier BV,"[""Journal of Pharmaceutical Sciences""]",2024-08,Stain-Free Approach to Determine and Monitor Cell Heath Using Supervised and Unsupervised Image-Based Deep Learning,"vol: 113, iss: 8, pgs: 2114-2127",Nidhi G. Thite | Emma Tuberty-Vaughan | Paige Wilcox | Nicole Wallace | Christopher P. Calderon | Theodore W. Randolph,15
University of Colorado Boulder,https://doi.org/10.48321/D13H02,FALSE,No,,openalex,https://doi.org/10.1016/j.xphs.2024.05.001,article,Elsevier BV,Journal of Pharmaceutical Sciences,2024-05-01,Stain-free approach to determine and monitor cell heath using supervised and unsupervised image-based deep learning,,Nidhi G. Thite | Emma Tuberty-Vaughan | P. R. Wilcox | Nicole Wallace | Christopher P. Calderon | Theodore W. Randolph,15
University of Colorado Boulder,https://doi.org/10.48321/D13H02,FALSE,No,,crossref,https://doi.org/10.1016/j.xphs.2024.08.005,article,Elsevier BV,"[""Journal of Pharmaceutical Sciences""]",2024-08,Formulation of three tailed bacteriophages by spray-drying and atomic layer deposition for thermal stability and controlled release,,Holly J. Coleman | Qin Yang | Amanda Robert | Hannah Padgette | Hans H. Funke | Carlos E. Catalano | Theodore W. Randolph,12
University of Colorado Boulder,https://doi.org/10.48321/D13H02,FALSE,No,,openalex,https://doi.org/10.1016/j.xphs.2024.08.005,article,Elsevier BV,Journal of Pharmaceutical Sciences,2024-08-01,Formulation of three tailed bacteriophages by spray-drying and atomic layer deposition for thermal stability and controlled release,,Holly Coleman | Qin Yang | Diling Zhu | Hannah Padgette | Hans H. Funke | Carlos E. Catalano | Theodore W. Randolph,12
University of Colorado Boulder,https://doi.org/10.48321/D1493F,FALSE,No,,crossref,https://doi.org/10.1038/s41556-024-01400-3,article,Springer Science and Business Media LLC,"[""Nature Cell Biology""]",2024-04-09,Fatty acyl-coenzyme A activates mitochondrial division through oligomerization of MiD49 and MiD51,"vol: 26, iss: 5, pgs: 731-744",Ao Liu | Frieda Kage | Asan F. Abdulkareem | Mac Pholo Aguirre-Huamani | Gracie Sapp | Halil Aydin | Henry N. Higgs,12
University of Colorado Boulder,https://doi.org/10.48321/D1493F,FALSE,No,,openalex,https://doi.org/10.1038/s41556-024-01400-3,article,Nature Portfolio,Nature Cell Biology,2024-04-09,Fatty acyl-coenzyme A activates mitochondrial division through oligomerization of MiD49 and MiD51,"vol: 26, iss: 5, pgs: 731-744",Ao Liu | Frieda Kage | Asan F. Abdulkareem | Mac Pholo Aguirre-Huamani | Gracie Sapp | Halil Aydin | Henry N. Higgs,12
University of Colorado Boulder,https://doi.org/10.48321/D1493F,FALSE,No,,crossref,https://doi.org/10.1101/2024.05.21.595226,article,Cold Spring Harbor Laboratory,[],2024-05-23,Cardiolipin clustering promotes mitochondrial membrane dynamics,,Kelly E. Zuccaro | Luciano A. Abriata | Fernando Teixeira Pinto Meireles | Frank R. Moss | Adam Frost | Matteo Dal Peraro | Halil Aydin,12
University of Colorado Boulder,https://doi.org/10.48321/D1493F,FALSE,No,,openalex,https://doi.org/10.1101/2024.05.21.595226,preprint,Cold Spring Harbor Laboratory,bioRxiv (Cold Spring Harbor Laboratory),2024-05-23,Cardiolipin clustering promotes mitochondrial membrane dynamics,,Kelly E. Zuccaro | Luciano A. Abriata | Fernando Teixeira Pinto Meireles | Frank R. Moss | Adam Frost | Matteo Dal Peraro | Halil Aydin,12
University of Colorado Boulder,https://doi.org/10.48321/D14F38aa13,TRUE,No,,crossref,https://doi.org/10.1016/j.pepi.2017.05.001,article,Elsevier BV,"[""Physics of the Earth and Planetary Interiors""]",2018-03,Quasi-geostrophic dynamo theory,"vol: 276, pgs: 182-189",Michael A. Calkins,10
University of Colorado Boulder,https://doi.org/10.48321/D14F38aa13,TRUE,No,,openalex,https://doi.org/10.1016/j.pepi.2017.05.001,article,Elsevier BV,Physics of The Earth and Planetary Interiors,2018-03-01,Quasi-geostrophic dynamo theory,"vol: 276, pgs: 182-189",Michael A. Calkins,10
University of Colorado Boulder,https://doi.org/10.48321/D14F38aa13,TRUE,Yes,,crossref,https://doi.org/10.1017/jfm.2022.848,article,Cambridge University Press (CUP),"[""Journal of Fluid Mechanics""]",2022-11-08,Asymptotic behaviour of rotating convection-driven dynamos in the plane layer geometry,vol: 951,Ming Yan | Michael A. Calkins,10
University of Colorado Boulder,https://doi.org/10.48321/D14F38aa13,TRUE,Yes,,openalex,https://doi.org/10.1017/jfm.2022.848,article,Cambridge University Press,Journal of Fluid Mechanics,2022-11-08,Asymptotic behaviour of rotating convection-driven dynamos in the plane layer geometry,vol: 951,Ming Yan | Michael A. Calkins,10
University of Colorado Boulder,https://doi.org/10.48321/D14F38aa13,TRUE,Yes,,crossref,https://doi.org/10.1093/gji/ggab274,article,Oxford University Press (OUP),"[""Geophysical Journal International""]",2021-07-15,Large-scale balances and asymptotic scaling behaviour in spherical dynamos,"vol: 227, iss: 2, pgs: 1228-1245",Michael A Calkins | Ryan J Orvedahl | Nicholas A Featherstone,10
University of Colorado Boulder,https://doi.org/10.48321/D14F38aa13,TRUE,Yes,,openalex,https://doi.org/10.1093/gji/ggab274,article,Oxford University Press,Geophysical Journal International,2021-07-15,Large-scale balances and asymptotic scaling behaviour in spherical dynamos,"vol: 227, iss: 2, pgs: 1228-1245",Michael A. Calkins | Ryan Orvedahl | Nicholas A. Featherstone,10
University of Colorado Boulder,https://doi.org/10.48321/D14F38aa13,TRUE,Yes,,crossref,https://doi.org/10.1093/mnrasl/slab097,article,Oxford University Press (OUP),"[""Monthly Notices of the Royal Astronomical Society: Letters""]",2021-08-13,Large-scale magnetic field saturation and the Elsasser number in rotating spherical dynamo models,"vol: 507, iss: 1, pgs: L67-L71",Ryan J Orvedahl | Nicholas A Featherstone | Michael A Calkins,10
University of Colorado Boulder,https://doi.org/10.48321/D14F38aa13,TRUE,Yes,,openalex,https://doi.org/10.1093/mnrasl/slab097,article,Oxford University Press,Monthly Notices of the Royal Astronomical Society Letters,2021-08-13,Large-scale magnetic field saturation and the Elsasser number in rotating spherical dynamo models,"vol: 507, iss: 1, pgs: L67-L71",Ryan Orvedahl | Nicholas A. Featherstone | Michael A. Calkins,10
University of Colorado Boulder,https://doi.org/10.48321/D14F38aa13,TRUE,No,,crossref,https://doi.org/10.1103/physrevfluids.4.041801,article,American Physical Society (APS),"[""Physical Review Fluids""]",2019-04-08,Magnetic quenching of the inverse cascade in rapidly rotating convective turbulence,"vol: 4, iss: 4",Stefano Maffei | Michael A. Calkins | Keith Julien | Philippe Marti,10
University of Colorado Boulder,https://doi.org/10.48321/D14F38aa13,TRUE,No,,openalex,https://doi.org/10.1103/physrevfluids.4.041801,article,American Physical Society,Physical Review Fluids,2019-04-08,Magnetic quenching of the inverse cascade in rapidly rotating convective turbulence,"vol: 4, iss: 4",Stefano Maffei | Michael A. Calkins | Keith Julien | Philippe Marti,10
University of Colorado Boulder,https://doi.org/10.48321/D14F38aa13,TRUE,Yes,,crossref,https://doi.org/10.1103/physrevfluids.7.043504,article,American Physical Society (APS),"[""Physical Review Fluids""]",2022-04-27,Quasistatic magnetoconvection with a tilted magnetic field,"vol: 7, iss: 4",Justin A. Nicoski | Ming Yan | Michael A. Calkins,10
University of Colorado Boulder,https://doi.org/10.48321/D14F38aa13,TRUE,Yes,,openalex,https://doi.org/10.1103/physrevfluids.7.043504,article,American Physical Society,Physical Review Fluids,2022-04-27,Quasistatic magnetoconvection with a tilted magnetic field,"vol: 7, iss: 4",Justin A. Nicoski | Ming Yan | Michael A. Calkins,10
University of Colorado Boulder,https://doi.org/10.48321/D14F38aa13,TRUE,Yes,,crossref,https://doi.org/10.1103/physrevresearch.4.l012026,article,American Physical Society (APS),"[""Physical Review Research""]",2022-02-23,Strong large scale magnetic fields in rotating convection-driven dynamos: The important role of magnetic diffusion,"vol: 4, iss: 1",Ming Yan | Michael A. Calkins,10
University of Colorado Boulder,https://doi.org/10.48321/D14F38aa13,TRUE,Yes,,openalex,https://doi.org/10.1103/physrevresearch.4.l012026,article,American Physical Society,Physical Review Research,2022-02-23,Strong large scale magnetic fields in rotating convection-driven dynamos: The important role of magnetic diffusion,"vol: 4, iss: 1",Ming Yan | Michael A. Calkins,10
University of Colorado Boulder,https://doi.org/10.48321/D18H0M,FALSE,No,,crossref,https://doi.org/10.15184/aqy.2023.172,article,Antiquity Publications,"[""Antiquity""]",2023-12-12,The origins of saddles and riding technology in East Asia: discoveries from the Mongolian Altai,"vol: 98, iss: 397, pgs: 102-118",Jamsranjav Bayarsaikhan | Tsagaan Turbat | Chinbold Bayandelger | Tumurbaatar Tuvshinjargal | Juan Wang | Igor Chechushkov | Manabu Uetsuki | Naoto Isahaya | Mark Hudson | Noriyuki Shiraishi | Yue Li | Chengrui Zhang | Gelegdorj Eregzen | Gino Caspari | Paula López-Calle | Joshua L. Conver | Gaëtan Tressières | Lorelei Chauvey | Julie Birgel | Nasan-Ochir Erdene-Ochir | Jan Bemmann | Gregory Hodgins | Kristine K. Richter | Ludovic Orlando | Christina Warinner | William Timothy Treal Taylor,17
University of Colorado Boulder,https://doi.org/10.48321/D18H0M,FALSE,No,,openalex,https://doi.org/10.15184/aqy.2023.172,article,Cambridge University Press,Antiquity,2023-12-12,The origins of saddles and riding technology in East Asia: discoveries from the Mongolian Altai,pgs: 1-17,Jamsranjav Bayarsaikhan | Tsagaan Turbat | Chinbold Bayandelger | Tumurbaatar Tuvshinjargal | Wang Juan | Igor V. Chechushkov | Manabu Uetsuki | Naoto Isahaya | Mark Hudson | Noriyuki Shiraishi | Yue Li | Chengrui Zhang | Eregzen Gelegdorj | Gino Caspari | Paula López‐Calle | Joshua L. Conver | Gaëtan Tressières | Loreleï Chauvey | Julie Birgel | Nasan-Ochir Erdene-Ochir | Jan Bemmann | Gregory Hodgins | Kristine Korzow Richter | Ludovic Orlando | Christina Warinner | William Taylor,17
University of Colorado Boulder,https://doi.org/10.48321/D18H0M,FALSE,Yes,,datacite,https://doi.org/10.48321/d18h0m,output-management-plan,DMPHub,,1905-07-15,The Role of Horses in the Rise of Social Inequality in Northern Eurasia,,Igor Chechushkov,25
University of Colorado Boulder,https://doi.org/10.48321/D1B581751F,TRUE,No,,crossref,https://doi.org/10.1007/s11242-021-01545-x,article,Springer Science and Business Media LLC,"[""Transport in Porous Media""]",2021-02,"Methods for Laser-Induced Fluorescence Imaging of Solute Plumes at the Darcy Scale in Quasi-Two-Dimensional, Refractive Index-Matched Porous Media","vol: 136, iss: 3, pgs: 879-898",Eric J. Roth | David C. Mays | Roseanna M. Neupauer | Lauren J. Sather | John P. Crimaldi,15
University of Colorado Boulder,https://doi.org/10.48321/D1B581751F,TRUE,No,,openalex,https://doi.org/10.1007/s11242-021-01545-x,article,Springer Science+Business Media,Transport in Porous Media,2021-02-01,"Methods for Laser-Induced Fluorescence Imaging of Solute Plumes at the Darcy Scale in Quasi-Two-Dimensional, Refractive Index-Matched Porous Media","vol: 136, iss: 3, pgs: 879-898",E. J. Roth | D. C. Mays | R. M. Neupauer | Lauren J. Sather | John P. Crimaldi,15
University of Colorado Boulder,https://doi.org/10.48321/D1B581751F,TRUE,No,,crossref,https://doi.org/10.1007/s11242-021-01682-3,article,Springer Science and Business Media LLC,"[""Transport in Porous Media""]",2021-09-09,Demonstration of Reversible Dispersion in a Darcy-Scale Push-Pull Laboratory Experiment,"vol: 146, iss: 1-2, pgs: 351-367",Roseanna M. Neupauer | Eric J. Roth | John P. Crimaldi | David C. Mays | Lauren J. Sather,13
University of Colorado Boulder,https://doi.org/10.48321/D1B581751F,TRUE,No,,openalex,https://doi.org/10.1007/s11242-021-01682-3,article,Springer Science+Business Media,Transport in Porous Media,2021-09-09,Demonstration of Reversible Dispersion in a Darcy-Scale Push-Pull Laboratory Experiment,"vol: 146, iss: 1-2, pgs: 351-367",R. M. Neupauer | E. J. Roth | John P. Crimaldi | D. C. Mays | Lauren J. Sather,12
University of Colorado Boulder,https://doi.org/10.48321/D1B581751F,TRUE,No,,crossref,https://doi.org/10.1016/j.jtbi.2021.110607,article,Elsevier BV,"[""Journal of Theoretical Biology""]",2021-05,Olfactory navigation in the real world: Simple local search strategies for turbulent environments,"vol: 516, pgs: 110607",James B. Hengenius | Erin G. Connor | John P. Crimaldi | Nathaniel N. Urban | G. Bard Ermentrout,15
University of Colorado Boulder,https://doi.org/10.48321/D1B581751F,TRUE,No,,openalex,https://doi.org/10.1016/j.jtbi.2021.110607,article,Elsevier BV,Journal of Theoretical Biology,2021-05-01,Olfactory navigation in the real world: Simple local search strategies for turbulent environments,"vol: 516, pgs: 110607-110607",James B. Hengenius | Erin Connor | John P. Crimaldi | Nathaniel D. Urban | G. Bard Ermentrout,15
University of Colorado Boulder,https://doi.org/10.48321/D1B581751F,TRUE,No,,crossref,https://doi.org/10.1029/2020jf005944,article,American Geophysical Union (AGU),"[""Journal of Geophysical Research: Earth Surface""]",2021-05,Toward Entrainment Thresholds in Fluvial Plucking,"vol: 126, iss: 5",A. A. Hurst | R. S. Anderson | J. P. Crimaldi,12
University of Colorado Boulder,https://doi.org/10.48321/D1B581751F,TRUE,No,,openalex,https://doi.org/10.1029/2020jf005944,article,Wiley,Journal of Geophysical Research Earth Surface,2021-05-01,Toward Entrainment Thresholds in Fluvial Plucking,"vol: 126, iss: 5",A. A. Hurst | Robert S. Anderson | John P. Crimaldi,12
University of Colorado Boulder,https://doi.org/10.48321/D1B581751F,TRUE,No,,crossref,https://doi.org/10.1029/2022wr032943,article,American Geophysical Union (AGU),"[""Water Resources Research""]",2023-02,Experiments and Simulations on Plume Spreading by Engineered Injection and Extraction in Refractive Index Matched Porous Media,"vol: 59, iss: 2",Lauren J. Sather | Eric J. Roth | Roseanna M. Neupauer | John P. Crimaldi | David C. Mays,12
University of Colorado Boulder,https://doi.org/10.48321/D1B581751F,TRUE,No,,openalex,https://doi.org/10.1029/2022wr032943,article,Wiley,Water Resources Research,2023-02-01,Experiments and Simulations on Plume Spreading by Engineered Injection and Extraction in Refractive Index Matched Porous Media,"vol: 59, iss: 2",Lauren J. Sather | E. J. Roth | R. M. Neupauer | John P. Crimaldi | D. C. Mays,12
